timestamp_london,interval,realised_vol_20,vol_ratio,regime,run_id
2025-11-03 14:15:00,5m,0.0007021918412795264,1.0880429176588058,normal,v2_20260217T141158Z_c04a438c
2025-11-03 14:20:00,5m,0.0007192606351535317,1.1054562639586982,normal,v2_20260217T141158Z_c04a438c
2025-11-03 14:25:00,5m,0.0007382350839605382,1.1310850188245247,normal,v2_20260217T141158Z_c04a438c
2025-11-03 14:30:00,5m,0.0007869304645099123,1.2044928267778103,stressed,v2_20260217T141158Z_c04a438c
2025-11-03 14:35:00,5m,0.0007855632802007645,1.200339024963453,stressed,v2_20260217T141158Z_c04a438c
2025-11-03 14:40:00,5m,0.0007763940775720289,1.18427864273474,normal,v2_20260217T141158Z_c04a438c
2025-11-03 14:45:00,5m,0.0007695299633609002,1.1560297864169744,normal,v2_20260217T141158Z_c04a438c
2025-11-03 14:50:00,5m,0.000773149948003448,1.136745752610823,normal,v2_20260217T141158Z_c04a438c
2025-11-03 14:55:00,5m,0.0007678305808269219,1.119081086826861,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:00:00,5m,0.0007639477711426927,1.1024431569168298,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:05:00,5m,0.0007678610361324928,1.0994731123199255,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:10:00,5m,0.0007806499949417742,1.1170907516043183,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:15:00,5m,0.0008083472581069546,1.1536720136023757,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:20:00,5m,0.0007269782218265283,1.0344672133561994,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:25:00,5m,0.0007236859409748801,1.0285320771179705,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:30:00,5m,0.0007129577371548772,1.0108957194667527,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:35:00,5m,0.0007104490975136901,1.0026836445338878,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:40:00,5m,0.0007005611750579816,0.9887284461115726,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:45:00,5m,0.0006905594893505236,0.9746126893152974,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:50:00,5m,0.0006831154921371605,0.9641066948930141,normal,v2_20260217T141158Z_c04a438c
2025-11-03 15:55:00,5m,0.0006668675463360565,0.9411753553092853,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:00:00,5m,0.0006606902447895786,0.9324570963239709,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:05:00,5m,0.0005896070515329957,0.83213470091373,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:10:00,5m,0.0005551758788012589,0.7835406863938249,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:15:00,5m,0.0005478666254489465,0.7732248610718329,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:20:00,5m,0.0005433883850292478,0.7669045512272054,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:25:00,5m,0.000553505886485618,0.7811837631642081,normal,v2_20260217T141158Z_c04a438c
2025-11-03 16:30:00,5m,0.0005247426837461935,0.744027457977204,normal,v2_20260217T141158Z_c04a438c
2025-11-04 08:00:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-04 08:05:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-04 08:10:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-04 08:15:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-04 08:20:00,5m,0.0011521108549700408,1.6394176191741259,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:25:00,5m,0.001056631898800036,1.5035540585365255,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:30:00,5m,0.0009673544455802323,1.3765150421327212,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:35:00,5m,0.0008956656633375593,1.2745041529906067,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:40:00,5m,0.0009076569352925571,1.2915673569648833,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:45:00,5m,0.0008805900535244098,1.2457334630418977,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:50:00,5m,0.0008835417379349303,1.24288139223214,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 08:55:00,5m,0.0011050773423635998,1.5517782917817369,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:00:00,5m,0.00105878740417029,1.4785278902179793,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:05:00,5m,0.0010291971895188328,1.4265215449352044,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:10:00,5m,0.0010404949572465438,1.4345083912974343,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:15:00,5m,0.001017970865109643,1.389519001894159,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:20:00,5m,0.0009935706234907302,1.3228357920813194,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:25:00,5m,0.0009738579128917016,1.271538942484049,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:30:00,5m,0.0009733971475333647,1.2676987186537332,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:35:00,5m,0.0009546178827269122,1.24186740138518,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 09:40:00,5m,0.0008912057996784082,1.1553995007171962,normal,v2_20260217T141158Z_c04a438c
2025-11-04 09:45:00,5m,0.0008829834628175832,1.1396687648028028,normal,v2_20260217T141158Z_c04a438c
2025-11-04 09:50:00,5m,0.0008453496617792202,1.0858390930635988,normal,v2_20260217T141158Z_c04a438c
2025-11-04 09:55:00,5m,0.0008490808715781928,1.0842468073205664,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:00:00,5m,0.0008460075793725012,1.0760075608798791,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:05:00,5m,0.0008398049828678661,1.053766773836003,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:10:00,5m,0.000860513846824466,1.0442164569888326,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:15:00,5m,0.000873348578145261,1.0365203940415357,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:20:00,5m,0.0008344222908531302,0.9903213257058425,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:25:00,5m,0.0009148672742966071,1.0818143583594826,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:30:00,5m,0.0008759904971624845,1.033563170902596,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:35:00,5m,0.0007386752272170792,0.8715477080889692,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:40:00,5m,0.0008070907250933167,0.9522697469157532,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:45:00,5m,0.0008051692706578632,0.95000266234636,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:50:00,5m,0.0008104673453640726,0.956253751725487,normal,v2_20260217T141158Z_c04a438c
2025-11-04 10:55:00,5m,0.0008750677433831157,1.0237136719756899,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:00:00,5m,0.0008691957080723442,1.0050192595764416,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:05:00,5m,0.0008616387435038349,0.9956339183324971,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:10:00,5m,0.0010200825919705633,1.1707967482247137,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:15:00,5m,0.0010167902837864662,1.1630985953021071,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:20:00,5m,0.0010225956298531682,1.1679744353158061,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:25:00,5m,0.0010788003307924733,1.2282958847183165,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 11:30:00,5m,0.0010600288289147426,1.202137386496318,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 11:35:00,5m,0.0010581626931514356,1.1980159611656533,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:40:00,5m,0.0010930339216960135,1.2317627138853944,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 11:45:00,5m,0.0010835879016118193,1.2128325109438904,stressed,v2_20260217T141158Z_c04a438c
2025-11-04 11:50:00,5m,0.0010693194974339556,1.1859436556124323,normal,v2_20260217T141158Z_c04a438c
2025-11-04 11:55:00,5m,0.001056068990656111,1.158908051920113,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:00:00,5m,0.001057548794606682,1.1313797177084273,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:05:00,5m,0.0009924964727213265,1.0327895548792925,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:10:00,5m,0.0010034667456657006,1.0373309909831525,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:15:00,5m,0.0010114583403379091,1.0423367358572675,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:20:00,5m,0.0009577250231129607,0.9900456109844042,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:25:00,5m,0.0009666086365174752,0.9996143623062608,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:30:00,5m,0.000925356994128956,0.9617427720997914,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:35:00,5m,0.000865613464304987,0.9052910559728536,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:40:00,5m,0.0008695312995037324,0.9250456590760032,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:45:00,5m,0.0008916949743923039,0.9486243517079376,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:50:00,5m,0.0006899152876157624,0.7339622418461245,normal,v2_20260217T141158Z_c04a438c
2025-11-04 12:55:00,5m,0.0006861845149997594,0.7299932817691233,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:00:00,5m,0.0006718249463556643,0.7147169407702367,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:05:00,5m,0.0006264671752038498,0.6808595951620995,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:10:00,5m,0.0006425610327403338,0.7113632903672864,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:15:00,5m,0.0007388632618497163,0.8288327343789823,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:20:00,5m,0.0007163478753884776,0.8075213738817182,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:25:00,5m,0.000724094240323246,0.8233143375601208,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:30:00,5m,0.0007242668641234669,0.8272333236589522,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:35:00,5m,0.0008109878643797381,0.9276827885830004,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:40:00,5m,0.000784994850718249,0.900802012559976,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:45:00,5m,0.0008397689081216396,0.965958318312826,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:50:00,5m,0.0008376841263452198,0.9657363353656728,normal,v2_20260217T141158Z_c04a438c
2025-11-04 13:55:00,5m,0.000849056150519425,0.9831293272411338,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:00:00,5m,0.0008594088096471839,0.9951167591644569,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:05:00,5m,0.000854602013684075,0.9895509292973679,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:10:00,5m,0.0008557262316712015,0.9908526708520106,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:15:00,5m,0.000875698999712396,1.0095623353343977,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:20:00,5m,0.0009783264685002291,1.1253364838038535,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:25:00,5m,0.0009482945905284662,1.090791810786288,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:30:00,5m,0.0009647568869339952,1.1059926816623478,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:35:00,5m,0.00098104788165513,1.124668600106253,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:40:00,5m,0.0009651931988297346,1.1064928675331567,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:45:00,5m,0.0009437652585261027,1.0781165020960377,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:50:00,5m,0.0009077769923648649,1.027249165342111,normal,v2_20260217T141158Z_c04a438c
2025-11-04 14:55:00,5m,0.0007902151989597923,0.8942151105387667,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:00:00,5m,0.0007901471943757299,0.894138155898139,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:05:00,5m,0.0007623600974202907,0.8626940100398109,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:10:00,5m,0.0007532480937221429,0.8523827791182914,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:15:00,5m,0.0007538669016055116,0.853083028063841,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:20:00,5m,0.0007762403902811927,0.8895563990951127,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:25:00,5m,0.0007331743246696828,0.8450872111216043,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:30:00,5m,0.000745802436210304,0.864687311545964,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:35:00,5m,0.000733145930643932,0.8549133601519555,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:40:00,5m,0.000748790484811249,0.875610265859472,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:45:00,5m,0.0007515501934594633,0.8822781579670128,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:50:00,5m,0.0007484565999543232,0.8863636835855322,normal,v2_20260217T141158Z_c04a438c
2025-11-04 15:55:00,5m,0.0007418869749596803,0.8845397870653022,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:00:00,5m,0.0006643717295657635,0.8059477364853205,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:05:00,5m,0.000675153881097696,0.8433082555932276,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:10:00,5m,0.0006181305750754094,0.7822643435228541,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:15:00,5m,0.0006240975258285011,0.7924333272321038,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:20:00,5m,0.0006149638297304281,0.7877913764446572,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:25:00,5m,0.0006302528937945695,0.8192547692950557,normal,v2_20260217T141158Z_c04a438c
2025-11-04 16:30:00,5m,0.0006312711369955579,0.8326868435942094,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:00:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-05 08:05:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-05 08:10:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-05 08:15:00,5m,,,unknown,v2_20260217T141158Z_c04a438c
2025-11-05 08:20:00,5m,0.00047088475191805855,0.6277037725335805,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:25:00,5m,0.0004292877324649167,0.5722536736919142,calm,v2_20260217T141158Z_c04a438c
2025-11-05 08:30:00,5m,0.0007387199000171347,0.984736214535729,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:35:00,5m,0.0006849363050786859,0.9130410379436504,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:40:00,5m,0.0006410810577861072,0.8545806523422602,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:45:00,5m,0.0006183420012255095,0.8242687946556357,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:50:00,5m,0.0006158235545162729,0.8209116281857652,normal,v2_20260217T141158Z_c04a438c
2025-11-05 08:55:00,5m,0.0005943574902402427,0.7922967081387104,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:00:00,5m,0.0005854943439046601,0.7804818630652591,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:05:00,5m,0.0005723793838813317,0.7629992203384824,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:10:00,5m,0.0005573891305236389,0.7445519663321445,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:15:00,5m,0.0005554799597979006,0.743485495290927,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:20:00,5m,0.0005622430926483948,0.7558608516359906,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:25:00,5m,0.0005515401363131406,0.745019012993273,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:30:00,5m,0.0006297278335234791,0.8556699563889785,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:35:00,5m,0.0006193655711376698,0.8447889455161358,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:40:00,5m,0.0006552934695837286,0.9241967116946614,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:45:00,5m,0.0006603733759623998,0.9710729224786274,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:50:00,5m,0.0006662910771133725,0.993393091583763,normal,v2_20260217T141158Z_c04a438c
2025-11-05 09:55:00,5m,0.0006677651498973061,1.0011049555139342,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:00:00,5m,0.0006482893685094647,0.9743856448913092,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:05:00,5m,0.0006480791203970503,0.9784208564992846,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:10:00,5m,0.0005727815479766011,0.8707091007356679,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:15:00,5m,0.0005735078399072674,0.8798947380224214,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:20:00,5m,0.0005753347724150777,0.8876099308775574,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:25:00,5m,0.000567952181979427,0.8811196491965099,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:30:00,5m,0.0005405488757940739,0.84968435313908,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:35:00,5m,0.0005538377296589607,0.8780454690380758,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:40:00,5m,0.0005536854736274546,0.8788792742981241,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:45:00,5m,0.0005299113277295771,0.8452713510332147,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:50:00,5m,0.0005326263985601035,0.8566822768759559,normal,v2_20260217T141158Z_c04a438c
2025-11-05 10:55:00,5m,0.0004861929810403835,0.7856346553848511,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:00:00,5m,0.0006890522041866714,1.1134329619896413,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:05:00,5m,0.0006897269182873371,1.114523226145297,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:10:00,5m,0.0006364199343476667,1.0283849732494368,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:15:00,5m,0.0006401145043304768,1.034354994060986,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:20:00,5m,0.0006004655305463811,0.9712557189788356,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:25:00,5m,0.0005933862473070066,0.9617638663819039,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:30:00,5m,0.0005989274412252813,0.9732427369522523,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:35:00,5m,0.0005886222345331812,0.9685832081580205,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:40:00,5m,0.0005949198539384597,0.9920349175628139,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:45:00,5m,0.000641477366994189,1.0696700449172083,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:50:00,5m,0.0006554134244798545,1.092908562756912,normal,v2_20260217T141158Z_c04a438c
2025-11-05 11:55:00,5m,0.0006606081617210123,1.1015708400311977,normal,v2_20260217T141158Z_c04a438c
